feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,target,category
0.38595673625863275,-1.609287086687434,-1.8458110890479902,-3.847816857428207,3.4499760424716173,-2.54601259641876,0.9903067054456891,-0.7712368366130031,-0.2629684352991175,3.3687099837242447,-0.037741796208600506,2.0489789379581693,-1.188967978374529,-0.35968821867306033,-1.4370712485871455,-1.1240628162053956,2.483442241368584,-3.385101352383964,-4.527203836613434,5.028862474220636,0,D
0.5079326699620159,-0.5854450209199682,2.4092780096919575,4.194992907589038,-0.05378957963490327,3.285643900024877,-6.121148233986776,1.368818124186067,-5.795998975725158,0.04061949129859177,-1.097643363578611,1.3346922004021442,-7.363776008010661,3.549361017595362,-2.5928940714978665,-6.219449005611877,-0.6413400663303883,0.5416533626368947,-5.366846096860091,6.17355753982138,0,B
2.008909419096128,1.1285457775311865,-0.489269858987192,-3.2058875458327374,2.910087417803078,1.5675816202536015,-1.4518230693519265,3.7182229268531395,-0.6355769264104767,-0.7021982377267473,0.11088050289283735,1.2522007360690512,-3.433731596670127,-0.861013855239213,1.085310355627168,3.1950339633782736,1.812781123471402,4.587340476918305,2.502610836406518,1.7916829259291145,0,D
0.3142893154787071,0.1432130832061304,2.8233646935193764,0.1071845908133533,0.8694515230167452,-1.6198628849649357,-0.7346730947304172,1.6921472821568166,1.7988336347602867,-0.37628004568782925,1.0755949081983303,2.3905111062905453,-1.1306180903409029,0.599578732248858,0.329954739825429,-1.2439055055099355,0.18708771622124765,-3.673006696050821,5.038916883391079,-2.402813565876494,1,D
1.6563225078035575,0.5194366231917376,1.375422019683775,-1.5657573560166036,-2.752577816657413,-1.8813394026037948,0.33538545451354795,0.5471901332062865,-1.7203260682695778,1.7566456992505755,-1.1600203819432886,-1.356253842792758,3.696328648288705,-6.756364928251359,1.4192254702173444,3.3623372552097748,-0.25687258452181294,-4.670977620294961,6.109182012025273,2.3499832593227374,0,C
-1.041005218283787,2.036042832840112,1.880152562419038,0.6625841512795392,-0.6950874232678896,-2.6961893698263677,-1.7826494725735558,2.7423739270967613,0.03716880909318532,-2.493917720291158,-0.4168996361193892,0.3779408770095153,-1.2107404545236793,-4.380075466857313,-2.2248065996446824,1.0046919880615168,-0.2440663176176776,-1.999332296556112,11.845986157767378,1.7921792726286876,0,A
-1.471211744279153,-1.5110935484525234,-2.134742999175771,1.1949899609756478,-0.6749003313662765,-2.549569200399607,1.6171842131858476,-0.017960628533253198,1.3147008464562104,2.1870774620292073,1.055353067471044,0.8847326335577651,0.02209518762114826,-1.0284996043189527,-0.4581461385048622,-2.8094210701750972,2.1929334972288324,-2.923842612913377,-2.5446446081241243,-3.325861217673284,1,C
-1.8259010941126057,-0.5944136985779728,0.8232197568871114,-1.746245384839685,-0.055082958801164095,2.2864323105284923,0.024886111671300393,-1.6473068499717205,-3.380475522505678,1.6520115809239995,-1.14506791648254,0.22941582558585294,-2.3266389781258248,1.6218352130073925,-0.7807476004121036,-0.3701281270893899,2.7253498657622304,0.4380843160308642,-7.365421808120604,2.9501886379512205,1,C
-0.9584493812548077,0.27158220015359236,-0.7390201057121175,-1.2545647543147123,-2.830152751060232,-0.7879368669093871,0.8879591463731333,0.7586661758194384,-1.3232758877877835,-1.7864945220981632,1.0092949557798092,1.8940898805197186,0.7778681466237996,-1.358492823524524,-2.3338419240523303,2.1869725006770944,2.339844651184345,2.1258693759793488,7.830145542714206,-0.20910449025734978,0,C
-1.0879334586290748,0.06875005676357226,1.3099636616140473,-2.7368343487268674,-0.6885510188332775,0.6368109620414713,2.249451376827602,0.887655292078646,-0.6832127553324233,0.308302106453637,-1.8225343436866017,-3.234041672850602,2.5943819715199936,-3.3753556517064136,-0.7059093630830202,0.16694054279939075,-4.544528018703083,5.558995065219144,2.5416702289389974,0.2278936316965482,0,A
-1.4089039044254048,-1.1326072905212539,1.7887950097181171,-0.6936859728483115,1.9913710441089898,-5.11737335210957,2.029544820861082,-2.6874539163315183,5.234968515879022,-0.3376073736985168,1.2757718207583224,0.9876828889585005,-0.5992400771990338,1.3374966493174423,1.212559635259994,-2.1526960340823207,-0.8621568809682447,-11.022638345433121,-0.7821934579101417,0.4518355641600803,0,A
-1.19944625795536,-0.8708988204679343,-0.7219915631169336,-2.210441425675248,-1.8198174894845223,4.8253750536020155,2.1966414264872514,-2.5346492236026146,-1.6458869565440635,-1.4464839838892374,0.1394151593464063,-2.561315344297082,-0.3640080629902456,1.9298637558705694,-1.8245790406909776,2.1442747977023857,0.9012827399938264,8.419741113106724,-5.836096903872751,0.22666909999761176,1,B
,,,,,,,,,,,,,,,,,,,,1,B
1.041107816524563,-0.8343763117547379,-1.0059155606953485,-1.7551391704069679,-1.4016502257169827,-0.2222201111522022,-5.830700448908163,0.46955063418625564,-0.5116533813894548,2.1770043103763963,-0.06251376817721002,0.29621379019445526,1.3663585262467477,-3.700198687125312,3.104589969651074,4.672527681143729,-0.6102495243994632,-4.534051602249358,6.878071178740711,2.4580753066308763,0,D
0.38192167000300953,0.4762650172565557,-3.129545608494403,1.5191657457303744,-0.010617618713217425,2.037339893233137,-3.068758444582236,5.784983866053622,-0.6252421351361284,0.543956608017835,0.033649958535531356,-3.911437217314152,-2.2189042717714345,-4.202323723045328,-2.2264592634146703,-1.247733087335312,0.479797810216,7.239988755979015,0.010476525196695086,1.7203921691386115,1,B
-0.40573650163225167,0.8530604560516108,-0.4680601284556256,-0.23384213707791457,-4.032851538811299,-2.1670489031355773,-0.1702944179522795,-3.996548921515145,-1.8203542049009789,0.6300155295109121,1.1279249855168274,-2.2620063548684577,4.333786446085834,-4.186211203662427,1.1680324813044072,0.6617769465095561,2.6982378551350825,-8.546331614803242,-0.2090770846281281,-0.5757806430758481,0,C
1.2313042635686857,-1.198361546999097,-3.4541907073880567,4.263733316485475,-3.106208330011702,2.4222383073481484,0.9042438800043582,2.4164277975874415,-1.7130269610934712,2.5053759311734316,1.0171476743793124,5.8942913121410925,-3.1439416519144645,-3.4662696415439775,-3.993025050505765,-5.678419017239732,0.8446943701096955,3.1554848763055885,-0.9489618919209668,-0.8643067811784436,1,C
0.8793072927089763,0.6546884930081445,-2.5631867699508817,4.512564608461793,-0.2617601734184065,-2.6559608454590293,-0.0038697150281947756,6.362551291358389,1.2937663869795208,0.10253961739839967,0.5652002170845991,-1.327100115580707,-2.9889459374775385,1.471310717199814,0.9278380825228842,0.8619353400769656,-1.9285469382240854,1.4486312882057684,0.13178550446197196,8.158452142990955,0,C
-0.02816690844955293,0.10654467643437403,4.3676848055968165,-3.5046442671179046,2.9492469654302655,-3.115902089512403,-0.5042925373511327,-2.0146844036371334,-4.09862199879583,5.4159228298177196,0.6349628736125502,-1.4280207751440326,0.5597373413523823,5.570719640728191,1.899774961689289,-0.7538743493492525,3.329209364826964,-3.7235682696334793,-7.728770035974176,-2.7120005783153935,1,C
,,,,,,,,,,,,,,,,,,,,0,D
0.41934187246162524,2.1009871898131114,-1.3931410873835333,0.8677445658074747,3.6633115787440453,-8.603674317433754,0.05265635131978175,1.588947622134067,2.304498767757421,0.9528208704516485,-1.7592870200405772,-1.781727890718031,1.1739194131722415,2.2379624213457707,-0.5290735134544629,-0.3230878483142545,-2.9503661371635412,-2.192525838664624,4.4073813247204425,2.321732027198044,0,C
1.1090994654767188,-0.2952012531026962,-5.930419226549351,1.7979968968083946,0.12266958808837614,-5.200017114916252,5.789732979713459,-1.0686372846882226,0.290136964341552,0.718901453241616,0.6145472376508678,-0.6190957293897699,2.845911293739675,0.31912137997212664,-1.5041723894937409,0.7213745052117586,1.882201465424906,3.854490712695015,-2.300612271722739,-2.967003486194124,1,B
-1.002109104633775,1.2090863980140045,-3.259878048231648,5.501166012199097,1.86595992775321,1.4420764930638397,-0.34700068622196234,4.0405899767794065,4.297527988261479,-3.2510322716855775,0.5931053993577392,-0.18744574959985005,3.4343610780206184,2.046097630446316,-3.1182814934593255,-1.506284596152478,-0.9565090247208454,7.2284038032221885,4.601352210832971,-3.6155766830082627,1,B
0.40105830769363265,1.100799805422717,-0.7168131592749014,3.002198288272856,-1.7244108588451512,-0.404912219061766,-0.662360297043217,2.2041817495036145,1.4093418396436401,-0.11199052549868971,-1.2592955518800382,1.7994284602359418,-0.7920575520906407,-0.6382890148098456,-2.4332572241330395,0.3009542703679887,2.208462185739452,-2.3749203647519175,3.488540234464578,2.7656559922223716,0,C
0.5248649917251288,-1.2137121989732502,-2.0959440518968995,-0.996303174034344,-0.8014683625304528,2.7310604181397506,-1.1074575878869586,-1.3675181674637846,-3.801846951220593,1.3569898983470532,0.8636055068862878,-3.0302576386557263,-1.2930119737451125,0.67781926756765,-0.24030566523688246,0.06651725680782883,-0.31302837175229703,6.007465130069785,-7.4126946058537975,1.8957824674445631,0,B
0.5795812479848041,0.05762276315959555,-2.9361645451470517,-2.4659345713987335,2.5496858462898127,-3.8566888427509616,-0.6773427791827393,0.09499664999750901,-2.840850284244304,2.534682475296451,-0.24655360757598987,-0.6261316556516001,-2.139173198163995,-0.7587969028402718,-2.102096399999034,-3.226758024639075,-1.5745624097848938,4.005687989827751,-1.3432378063508612,0.8652693694038283,1,D
1.281978362376686,-0.5261653710601875,-1.6476083814656937,0.4023941417100396,1.3225040121701779,-1.5336271467167448,-2.504233122308391,0.9458065744408046,3.0288263552819616,-0.8789589790497069,0.18692705255449762,-1.3766097728587452,-3.6442216035321824,-0.6568375979423806,1.306732921032249,3.4181312478510373,0.3312609098241529,-2.4996603987674453,1.2228715443765266,3.581937682512347,0,A
-0.017517362895748446,0.08164470901825371,2.7694465671924036,-0.09631807688684191,2.055662575477318,0.27517914098651897,1.4035198238497968,0.6699189854138328,-0.1390713930284746,0.8081498882096181,0.39454403431667434,4.0312858648106165,-0.11967909990367542,-1.6160025004383396,0.005612698797170301,-1.4210895419886946,1.4134193523249492,-5.31863690372379,0.10632234694257342,1.8178937869612577,1,C
,,,,,,,,,,,,,,,,,,,,0,B
0.3440001063050359,0.07236038990838448,-0.41963092326698215,1.6210486016667667,0.9787706573693161,2.039180533118096,-5.609693407553616,5.0621480596467725,-2.8087360110756556,-0.034388783545345025,-1.6292090390800535,-0.5996865110808174,-0.8839603225072512,-0.41711680475511115,-4.329046146598836,2.238531678565118,2.1176648125116317,6.732524768870804,6.878919960341679,3.6125579112632926,0,B
-0.5198252221735389,-1.4552889759012155,1.6773712433003438,-2.684992801981638,2.1212655795555917,1.0255132292097908,2.654658920252018,0.9233965324249012,-0.547818683152511,0.9241562084290142,0.8701781747467708,-1.2164700801322594,-5.571007889984328,-0.4826633387055348,-0.46351586015264856,-0.07280132278417106,-4.775789073025723,7.293918295977239,-3.600705577432434,2.9029155457450755,1,A
-0.9434698244081563,0.7752307288377537,0.8092212607837597,-4.589303538045824,1.009205906857923,0.18018002801167154,2.822669649987076,0.4020131165750338,-0.9128064980748374,1.8547534708069164,-0.3711919512615264,-3.843876727878503,-3.4059081107270486,-0.0891050569529227,-0.3740706555381723,-1.7717213716559708,-0.4253212319205437,5.804716513018562,-7.341125465154814,-1.06350123174919,1,B
-0.3778694539613512,2.231496335202466,-2.466192157682629,6.558780211873528,2.9037712386145866,1.5997399381458606,-0.07684492442560087,2.735040220545761,1.1094663003596006,-0.6572130623246295,-0.3524789455866479,1.570897146186963,2.1013585803830526,2.023341095038076,-2.336184800834417,-1.5323416029650976,0.6318730844302793,5.4237792799681195,-0.28515497625377884,-3.1530914598092514,0,A
1.0162879427566356,-0.02576935587725707,-0.4490409648358451,-4.374851150000984,1.5135256937654105,0.5827961584677965,-1.0025233032417535,0.20316175070955467,0.04083910418628611,2.7214747884698536,-0.6003566942635733,-3.016463993850097,-0.8073840376924364,-1.707246156114796,0.4196267323526506,0.25426878895826044,-0.6131094716636769,2.0113351011982052,-3.602296841763117,0.9971351326097994,1,A
1.4300303889213692,1.6629136549874428,3.3547699686587547,1.2010786337880597,0.2318612812341525,-1.0087235515809763,-3.2957817701081282,-1.7246368373484957,1.1428774612385646,-0.135151881139708,-0.8706427909666666,3.4398751267072587,-3.9717634623505114,0.3514047515713241,1.927766116542716,-6.981476334967322,3.4829618034136027,-16.100085785200477,-4.489688592201785,0.18109644856993012,0,D
0.201066990031392,-0.8843802153622045,-3.218710548265547,0.10391913129484176,-0.707159746238115,-2.869504806424092,-2.920134779807117,-1.148253161436184,5.535867801395219,-0.2426353958093579,1.376522659738668,1.7625163839818976,0.9737362817938566,-3.939504758526284,4.385166441049642,-9.628861909878852,1.2653465105294401,-15.052643395127694,-2.052558729325994,-7.313144321311031,1,A
0.6642752042571255,-0.548853859632253,2.0806769568344694,-2.340605036488843,0.3530551097291472,-0.09830069228775584,2.1078698934575506,1.6119664492256436,-5.2903989676565235,2.912326041830085,-0.4864926155454853,-2.8429243279698735,-2.3803265807952827,-1.0381374749591794,-0.22056760909253703,2.7926686496574327,-2.23660832349566,8.703859178960824,-1.92212246284396,2.266925387634916,0,C
0.8266517974324317,1.330803915639862,-4.128581740429848,4.4661241552323965,-0.7171429957777082,0.8813722953475298,2.426446273683636,2.1487374266293515,-0.044889371892433694,0.4597981368897547,-0.3393358444160607,0.08588828577950969,2.1461680460402004,0.4874561679298052,-3.783916639551894,-0.1741243975709894,2.6465505392832505,7.042219474690822,-1.5190226655898642,-1.7782032312009624,1,C
1.2498210970536792,1.3548929315218388,-4.110912129760985,-0.8392987172285155,0.4046009800330116,1.221095700172787,1.846523219406718,1.6248864901062494,1.1936661136277396,-3.1210292585752164,-0.6504739994592169,-0.801201277027915,0.5224925336454962,-1.811806347351336,-0.8864392356700661,-2.27205245422556,-0.6373486339330781,6.489241393993982,0.009874893565739298,-1.6518278086516736,1,A
0.3948200204121767,-0.9914422843961568,1.0757884805929363,0.20825954639761424,2.571046788112558,-2.833169592507198,4.681158973616361,3.6700117292462977,4.140803142409506,0.43703624979407785,-0.8796063091639899,-1.274237808845097,0.736833391865954,0.8763388252472615,-1.1467168741401659,2.567563142399558,-1.2997792840853206,1.309120622634725,1.5126510327412725,4.426535150922636,0,B
0.7206105486789331,0.9287675350757748,0.7270088150297518,-2.6336728935766276,1.7319903829958547,2.587174002636801,-2.2019492738948765,-0.07499394493963962,-0.5315542227735567,-1.4218673657170569,-0.43807864810353686,0.25917937800760193,-1.2381495144549275,-1.9026517605173092,0.6819804747776561,1.3282900376809406,-2.174503650873149,0.31959985539283875,1.3950525268046294,5.121363454986257,0,A
-2.65508201787949,0.3132382490007116,2.572948802629816,-1.7699362081676058,2.625969803676271,0.8414873756716714,-3.545474417195752,-0.9260610966190317,-1.724244561031968,-1.3632114627827847,0.06593110857890049,5.760730254674253,1.5455380264966765,1.2731105271524767,-2.978454524221209,-1.3898699514021193,2.8798189061757693,-2.0445224963390447,8.191563715636017,-2.9147468762110433,0,D
-1.7189099560288814,0.7070588584012034,-0.7017924861521507,4.06141432064736,-1.9355227150045158,0.20351914387075365,1.5811002448716853,-5.6230733815566865,1.2658332336396807,0.4659197895348791,-0.9032036088954514,-1.1673817331439773,3.047269471142893,1.7081881123588425,2.6194598280463874,-0.5656989668179957,-2.2455638181142414,-6.038620218906681,-7.773288734873812,-0.5405911584048195,0,B
,,,,,,,,,,,,,,,,,,,,0,B
1.6941757581910564,1.3747979700547797,-0.11305298235713335,-4.410436141925453,0.7982886006338441,0.4793744450380857,-1.5454565051675924,-0.9685967658058939,1.4176673056570892,0.3972910813354106,-0.5605573450943682,0.008525913904971594,-0.9503873711200808,-1.662934446416103,1.5992288201958544,0.0950090104993847,-0.9816961524860137,-1.2915051246391105,0.790186712267977,-0.9276621761444612,0,B
0.51486117993516,0.45166247328419384,-4.913513889149508,0.3017109907233726,-2.314565214178553,3.2803945493134634,-1.5662149251993762,-2.1312628819709785,2.5053393812141285,-1.5943813523389978,-0.319512449919035,0.40576377019475385,1.7461070787554065,0.16000420505788693,0.8493721367991511,-0.21062875609864395,-3.200459965443981,0.7725656922427768,-1.397107454605611,2.7962897849825192,0,D
0.5690295372597589,0.7838234057466584,2.688698442319636,0.3478283676071807,-0.23016289593496897,-1.023691114238407,-0.9152450124683437,0.2919047377434765,-2.8046938437999964,2.8894771677607043,0.792961605445475,-1.8358761531890648,-0.6657271331331205,-2.3550073936924667,-0.3623509674453982,-1.9476836195253426,-2.76025744529755,-2.4633113303031644,-1.6878143315569716,4.13382559459771,0,C
0.08479772902614344,0.6604889823456973,-4.020754475688539,-2.237823353959868,1.1880572941444973,3.384888354593925,-1.0668711977129437,-0.40811265250033024,4.503215346544443,0.6826602079067912,-0.13242558494333675,0.8698282028022299,0.33249207626983146,3.722575900780379,2.657960261142278,1.4908216743290563,-1.8144252172909434,4.04198511955682,-3.6657849333244297,-1.7472804926647507,0,A
,,,,,,,,,,,,,,,,,,,,0,D
1.4533971058146764,-1.3206416595298065,-2.4141681553708043,0.746027362467532,-1.5953851324093238,3.545615412512202,1.8494517677969768,-1.0416715046531535,0.40819272469163304,-1.5842576100022638,0.1396819652852321,-2.3703686410921896,2.2363452814918365,-0.5036587596144677,-4.45084305424191,0.16341036204248938,0.27660046026770047,7.191556630322411,-2.024262264032511,0.5826755419467833,1,C
1.0166432073158822,0.14171179031750872,2.4940557861251387,-3.653912357795826,3.133635297774934,-3.369882206160178,-1.6515246493583093,-1.9774348020874353,-1.725604481896323,-2.785388008823218,0.9347177458284922,4.895221498864277,-2.934381045217084,-1.0670925498134882,-3.4079036047055085,0.4791762411629924,3.1867007562941048,-1.3024246531506085,11.201569164107497,-4.3891442520366395,0,B
-0.31909603425102373,0.1707054827545068,1.9097590726938662,-0.7848890018543946,1.5460534686929932,3.8054872308172323,-2.692115378784088,3.5110107950893616,1.1837474572299667,1.199944043602359,-0.9008117410113639,0.3062856808505172,-1.1107115076968859,-4.8568424439721145,-1.8286203936581842,-2.0264343849564397,1.1238917881567954,-0.7251545265454604,1.2937597503761695,1.0176052695218814,0,A
,,,,,,,,,,,,,,,,,,,,0,C
-0.8791531990935461,0.30096837664241116,0.9409561749694388,-4.578740902950524,-0.07853335855856725,-2.9957502843889925,4.216645779174753,0.6388046821944884,-1.8474040077246512,1.2670267931233061,-0.7961315055429548,-1.2510593464331716,4.653008805710718,2.380770448622311,-2.148360215315008,-4.656258922863478,0.22741716588203686,3.782101816620374,-0.25178418864021757,-3.886972506673757,1,A
-0.9991869029616581,0.6952692270887474,-8.005091019415865,-0.6491482970893376,-5.978020603349717,1.5830044215943744,-2.4452848552565394,-5.8003708773497245,2.5315723175093585,-2.5302948615287852,0.36417006314241074,-0.5684642083556317,4.000271973844298,-1.128133654658783,2.6596389384734334,1.5915795676864972,1.6800751598459551,-6.236531802600231,-2.164975375359675,1.3717261091120805,0,A
,,,,,,,,,,,,,,,,,,,,0,B
,,,,,,,,,,,,,,,,,,,,1,A
-0.4472451047873071,-1.5733469496057397,2.9679286039869623,2.901040425897188,3.16716160123261,3.618110323528903,-4.622992888071412,2.998456887018884,-0.18592161759290682,0.14893190710301196,0.15201577783777934,2.0260331110735645,0.8377621582675108,1.2501708475317748,-0.6003597169277892,0.2404531369953533,2.9410121511360217,-3.4833033213834717,0.9587573835978758,3.048138131473444,0,A
0.3238392663274503,-0.9656496396073002,0.7055210083580699,0.41198853269802094,4.386379947754685,-0.018509933167337178,-1.879310272639668,1.7907734136392057,-0.6235165259678881,1.3225237037796727,-0.18949957639212914,4.224659760659447,0.9522566314342564,2.9172126812685883,1.0955492708385157,-0.10985040573615779,-1.7277404782590868,-0.5093999728322468,1.887573927500299,2.672995397439754,1,B
,,,,,,,,,,,,,,,,,,,,0,B
0.030268671108619073,0.03242660418700401,-3.100537303115561,-3.467980948762071,-4.040357242640779,0.27544808017816835,1.010125938270095,-0.7063216971990149,-0.45015202219389194,-0.7925962890583427,-1.5941826797254006,-2.0033615251016945,3.1677314948669766,-2.5481661407608662,1.3020765566017585,2.30370742851846,-5.121332584810827,5.379915537964999,4.710413190742273,1.1973781270608284,0,A
-1.031997891365239,0.6862885417318136,-0.25521859955231185,0.0005557561702134173,-2.1667483123931803,1.467004607213641,0.588965186429045,-2.5494057555195124,-6.5406213185521995,3.2760788654627957,1.2403834346054217,-3.399117478187472,4.738415128236616,1.7286110101507992,2.976274264465974,1.2101820646601296,-1.4853817661811022,4.374176667504539,-7.232422628801416,-1.4464506078288122,0,B
0.394111930370858,0.5011620700684521,-4.24622250260894,-0.05856243971622499,1.7447991359078099,2.313298114458832,-0.5608753409580509,2.05962289400198,-1.0817168209729493,2.7131032320651736,-2.1767797009718484,4.179015504579621,1.9935307942530829,1.943147478836618,-1.3770057349798486,0.8959296282771156,-0.8309200088441262,5.225644073275854,-0.7146503902926067,5.680254634875926,1,B
-0.9246922305235321,-1.366246629397111,0.40295564828011377,-3.6288733399417437,-1.0559782258496888,5.332670074326679,2.7650539273703956,-2.204184197397553,-5.556649668666697,1.4743096404670473,-0.4140052351384046,-2.4631162277427867,-4.4288447836309235,0.4451956499834595,-0.08539017791286807,2.531738049998923,1.4900058905473075,8.02574224618382,-12.365039662589114,4.490729160097995,1,B
-2.531430045778005,-0.6375798578775357,-1.5017868304391484,3.369435832881455,2.6894459090348732,-4.393900677735084,3.346982840370291,0.8331379765676651,-0.43019517573624544,5.224229626011642,0.14782209030324492,-2.38396808804266,-0.7003410086006943,2.0579744978564953,-2.1447186064582833,-1.4389762352793052,3.413666924100164,0.4670101783829516,-9.784562166985715,-0.5813039806170196,1,C
,,,,,,,,,,,,,,,,,,,,0,B
-0.9496002440650042,0.3995468410157058,0.9958622623697102,1.1198189038766602,-0.6802855979230262,-0.3369663021166437,-0.7139178323056734,4.2122879284649155,1.294108631232912,0.8326659877303888,-0.14981071874579097,-0.7283148630806229,1.1649873568918743,-0.24715181211593962,-2.355423586049012,-0.8782430674140489,-0.017714473923433838,-0.5284270344809945,3.421078503940561,4.108719679493577,0,A
-0.3456536566056691,0.03796372821063529,2.198327581698919,-3.602101567086439,1.4463835156262654,-2.329487803987004,-1.5098738984401077,-0.37417794066439525,0.8605583612041736,-3.178650832800748,0.14405223152649677,3.6978185263701873,-3.8443460852512747,3.411940453055484,-0.30827814556437094,2.4227113435219376,4.805214463582782,-4.371900229766312,6.3114385597147,0.1991297848392628,0,D
0.12476386287738533,-0.4705391395294173,-0.7869985539410417,-2.2792447793371817,-1.1014376741918361,0.22390096221056355,-1.043340055415349,-0.04042963735516503,-2.341524322829425,0.25397550386856815,-1.4126911524926313,-1.6983730223978755,-2.0471558346010874,-3.7191483803295964,-2.958780863475771,0.020215037047638607,-2.749454502706728,6.33879196392776,3.6863016419681083,0.9292252490620125,0,B
1.6361051105963191,-1.3348268175884932,-3.9131811262645395,5.459610917974483,5.627449266385793,0.25513195600802696,3.078669084900239,0.985483972417752,-1.3712782127299277,0.14484105765619848,-0.12407722610303959,5.462885701789755,1.5384445884257798,1.6328950756570597,-3.857651207260142,0.9833636942145696,-4.235448725654803,11.849784902909184,2.590247778779022,0.3879116437442791,1,C
-0.0897255763277786,1.9396914427283842,-2.728027589912232,0.8499979661074276,1.2648020638110822,0.8454773151946005,2.765215598343702,-0.273826542501703,-1.9093247883029445,0.5115188935803616,1.001326134799592,3.7551639145588016,2.521665594421445,-0.06995626452945936,-2.4848672582808344,-0.764043997039499,-1.4047295400490531,5.176317730183613,0.24645375809131287,1.7768882162740414,1,D
-0.6715106053010765,-0.18848685975882942,1.1964713840645014,-2.548510246614649,-1.5993387918989819,-1.0092909333618163,-0.03891818030006189,1.0278027812447972,-5.316778789425173,4.389490318771349,-0.4112799243305384,0.4187039439578881,2.1079626932964466,-3.411664787216093,4.043401990254573,6.707364841414276,0.9088790624627103,0.6954223913087001,3.70499233310071,-0.280136665781648,1,B
